cue,response,count
uitdaging,avontuur,8
uitdelen,geven,28
uitdelen,snoep,14
uitdelen,verdelen,14
uitdelen,weggeven,12
uitdoen,licht,40
uitdoen,kleren,30
uitdoen,kleding,19
uitdoen,uitkleden,16
uitdoven,kaars,62
uitdoven,vuur,35
uitdoven,leven,17
uitdoven,licht,11
uitdrukking,gezegde,34
uitdrukking,gezicht,23
uitdrukking,spreekwoord,19
uiteenzetten,uitleggen,44
uiteenzetten,verklaren,21
uiteenzetten,uitleg,9
uiteinde,gedaan,21
uiteinde,einde,15
uiteinde,touw,15
uiteinde,staart,14
uiten,gevoelens,22
uiten,spreken,21
uiten,zeggen,18
uiterlijk,mooi,32
uiterlijk,gezicht,20
uiterlijk,innerlijk,18
uiterlijk,lelijk,10
uiterst,zeer,23
uiterst,grens,13
uiterst,erg,11
uiterste,grens,17
uiterste,ver,16
uiterste,einde,15
uitgaan,dansen,27
uitgaan,plezier,21
uitgaan,drinken,18
uitgaan,feesten,18
uitgang,deur,43
uitgang,ingang,29
uitgang,buiten,11
uitgave,geld,57
uitgave,boek,48
uitgave,editie,22
uitgave,boeken,7
uitgebreid,veel,53
uitgebreid,groot,24
uitgebreid,lang,10
uitgebreid,ruim,10
uitgeput,moe,85
uitgeput,slapen,19
uitgeput,op,16
uitgeput,vermoeid,8
uitgestorven,dinosaurus,46
uitgestorven,dood,39
uitgestorven,dier,12
uitgestorven,dieren,12
uitgestrekt,lang,23
uitgestrekt,ver,22
uitgestrekt,landschap,19
uitgestrekt,groot,18
uitgeven,geld,58
uitgeven,boek,31
uitgeven,boeken,17
uitgeven,spenderen,16
uitgever,boek,49
uitgever,boeken,43
uitgever,krant,17
uitgever,schrijver,12
uitgeverij,boeken,60
uitgeverij,boek,32
uitgeverij,tijdschriften,13
uitgeverij,kranten,11
uitgezonderd,behalve,40
uitgezonderd,alleen,21
uitgezonderd,niet,13
uitgezonderd,zonder,12
uitglijden,ijs,55
uitglijden,vallen,43
uitglijden,glad,32
uitglijden,pijn,31
uitgommen,potlood,51
uitgommen,fout,24
uitgommen,gom,20
uitgommen,wissen,17
uitgraven,put,24
uitgraven,graf,16
uitgraven,zand,16
uitgraven,schat,14
uithaal,klap,18
uithaal,slag,9
uithaal,ruzie,8
uithalen,slaan,34
uithalen,chinees,9
uithalen,vechten,8
uithangen,was,23
uithangen,bord,16
uithangen,vlag,15
uithouding,sport,30
uithouding,conditie,29
uithouding,lopen,22
uithouding,volhouden,17
uiting,mening,18
uiting,tonen,13
uitje,uitstap,13
uitje,ajuin,10
uitje,eten,9
uitje,vrienden,8
uitkafferen,schelden,28
uitkafferen,roepen,20
uitkafferen,ruzie,19
uitkafferen,boos,16
uitkering,geld,49
uitkering,ocmw,21
uitkering,werkloos,21
uitkering,arm,12
uitkiezen,keuze,21
uitkiezen,selecteren,15
uitkiezen,moeilijk,11
uitkiezen,voorkeur,11
uitkijk,toren,49
uitkijk,verrekijker,15
uitkijk,post,8
uitkijken,verkeer,23
uitkijken,opletten,19
uitkijken,verlangen,16
uitkijken,oppassen,15
uitkleden,naakt,47
uitkleden,slapen,31
uitkleden,dokter,14
uitkomen,ei,9
uitkomen,waarheid,9
uitkomen,lente,8
uitkomen,resultaat,8
uitkomst,som,49
uitkomst,oplossing,37
uitkomst,resultaat,32
uitkomst,rekenen,16
uitlaat,auto,74
uitlaat,gas,15
uitlaat,gassen,12
uitlaat,rook,12
uitlachen,pesten,42
uitlachen,kinderen,12
uitlachen,school,9
uitlaten,hond,82
uitlaten,auto,25
uitlaten,wandelen,12
uitlaten,buiten,8
uitleg,verklaring,16
uitleg,duidelijk,10
uitleg,leraar,9
uitleggen,verklaren,22
uitleggen,begrijpen,8
uitleggen,verstaan,8
uitlenen,bibliotheek,37
uitlenen,boek,29
uitlenen,boeken,22
uitlenen,terugkrijgen,18
uitleven,feesten,16
uitleven,plezier,16
uitleven,genieten,12
uitleven,amuseren,8
uitmaken,relatie,29
uitmaken,liefde,13
uitmaken,schelden,12
uitmaken,verdriet,12
uitmuntend,uitstekend,35
uitmuntend,goed,23
uitmuntend,perfect,14
uitmuntend,prima,14
uitnodigen,feest,53
uitnodigen,vrienden,33
uitnodigen,eten,21
uitnodigen,inviteren,14
uitnodiging,feest,47
uitnodiging,invitatie,32
uitnodiging,feestje,20
uitnodiging,vrienden,15
uitpakken,cadeau,29
uitpakken,vakantie,18
uitpakken,valies,18
uitpakken,inpakken,13
uitrekken,elastiek,27
uitrekken,opstaan,13
uitrekken,moe,10
uitrekken,slapen,10
uitroep,schreeuw,20
uitroep,teken,14
uitroep,vreugde,14
uitroep,luid,12
uitroepteken,leesteken,26
uitroepteken,vraagteken,17
uitroepteken,roepen,16
uitroepteken,aandacht,12
uitrusten,slapen,43
uitrusten,moe,29
uitrusten,bed,23
uitrusten,vakantie,14
uitschot,krapuul,17
uitschot,marginaal,13
uitschot,crimineel,7
uitschot,slecht,7
uitslag,resultaat,30
uitslag,rapport,20
uitslag,punten,16
uitslapen,zalig,23
uitslapen,bed,19
uitslapen,zondag,19
uitslapen,weekend,17
uitsluiten,pesten,27
uitsluiten,negeren,11
uitsluiten,alleen,10
uitsluiten,buiten,8
uitspraak,gezegde,26
uitspraak,taal,13
uitspraak,dialect,10
uitspraak,dictie,10
uitstap,vakantie,16
uitstap,zee,14
uitstap,reis,12
uitstap,auto,11
uitstapje,trip,20
uitstapje,reisje,16
uitstapje,leuk,15
uitstapje,vakantie,12
uitstekend,prima,35
uitstekend,goed,33
uitstekend,zeer goed,11
uitstel,afstel,67
uitstel,later,23
uitstellen,afstel,19
uitstellen,later,18
uitstellen,afstellen,14
uitstellen,morgen,11
uitsterven,dieren,30
uitsterven,dood,18
uitsterven,bedreigd,15
uitsterven,verdwijnen,15
uitstraling,mooi,20
uitstraling,charisma,15
uitstraling,charme,10
uittrekken,kleren,14
uittrekken,kleding,12
uittrekken,uitdoen,11
uittrekken,ontkleden,10
uitval,haar,49
uitval,woede,11
uitval,ruzie,10
uitvegen,wissen,27
uitvegen,bord,22
uitvegen,borstel,13
uitvegen,krijt,13
uitvinden,nieuw,18
uitvinden,ontdekken,17
uitvinden,professor,17
uitvinden,creatief,10
uitvinder,nieuw,18
uitvinder,slim,18
uitvinder,professor,16
uitvinder,einstein,13
uitvinding,nieuw,23
uitvinding,professor,13
uitvinding,eureka,9
uitvinding,slim,8
uitvlucht,smoes,34
uitvlucht,leugen,29
uitvoer,handel,22
uitvoer,economie,17
uitvoer,invoer,16
uitvoeren,doen,60
uitvoeren,werken,24
uitvoeren,maken,13
uitvoeren,taak,13
uitvoerig,uitgebreid,40
uitvoerig,breed,25
uitvoerig,langdradig,15
uitweg,oplossing,26
uitweg,vluchten,17
uitweg,uitgang,16
uitwendig,buiten,30
uitwendig,inwendig,26
uitwendig,buitenkant,24
uitwerpselen,vies,28
uitwerpselen,hond,27
uitwerpselen,stront,23
uitwerpselen,poep,15
uitwijken,auto,32
uitwijken,verhuizen,14
uitwijken,ontwijken,13
uitwijken,emigreren,12
uitwissen,verwijderen,16
uitwissen,wegdoen,15
uitwissen,bord,14
uitwissen,vegen,13
uitzetten,verdikken,16
uitzetten,afzetten,10
uitzetten,dikker worden,7
uitzetten,groeien,7
uitzicht,zee,29
uitzicht,bergen,23
uitzicht,panorama,23
uitzicht,mooi,18
uitzien,uiterlijk,28
uitzien,mooi,22
uitzien,uitkijken,21
uitzoeken,onderzoeken,18
uitzoeken,vinden,15
uitzoeken,uitpluizen,11
uitzoeken,kiezen,10
uitzondering,regel,32
uitzondering,anders,18
uitzondering,speciaal,14
uitzonderlijk,speciaal,37
uitzonderlijk,uniek,28
uitzonderlijk,apart,15
uitzonderlijk,enig,11
unaniem,eensgezind,35
unaniem,samen,23
unaniem,allemaal,18
unaniem,gelijk,14
unie,europa,27
unie,vereniging,23
unie,samen,21
unie,verbond,15
unief,studeren,24
unief,universiteit,15
unief,leuven,10
uniek,enig,72
uniek,speciaal,23
uniek,mooi,12
uniek,origineel,12
uniform,politie,39
uniform,leger,37
uniform,school,28
uniform,blauw,17
universeel,wereld,25
universeel,algemeen,24
universeel,overal,16
universeel,iedereen,13
universiteit,studeren,30
universiteit,leuven,16
universiteit,professor,11
universiteit,studenten,10
universum,heelal,66
universum,sterren,23
universum,ruimte,17
universum,alles,16
uranium,kernenergie,18
uranium,atoombom,13
uranium,gevaarlijk,13
uren,tijd,47
uren,minuten,34
uren,wachten,23
uren,dagen,20
urenlang,wachten,56
urenlang,saai,14
urenlang,verveling,14
urenlang,file,12
urgent,dringend,75
urgent,snel,23
urgent,spoed,19
urine,geel,52
urine,pis,20
urine,stank,15
urine,wc,15
urineren,plassen,61
urineren,toilet,31
urineren,wc,21
urineren,wateren,17
urn,as,61
urn,dood,55
urn,kerkhof,13
urn,begrafenis,10
urne,dood,55
urne,as,45
urne,kerkhof,19
urne,vaas,13
usa,amerika,62
usa,obama,29
usa,verenigde staten,19
utopie,droom,38
utopie,onbereikbaar,13
utopie,onmogelijk,10
uur,tijd,58
uur,klok,41
uur,minuut,21
uur,horloge,17
uurwerk,tijd,65
uurwerk,horloge,32
uurwerk,klok,27
uurwerk,pols,11
vaag,onduidelijk,48
vaag,mist,23
vaag,wazig,11
vaak,dikwijls,58
vaak,veel,26
vaak,moe,25
vaak,slaap,21
vaal,grijs,23
vaal,kleurloos,20
vaal,bleek,16
vaan,vlag,56
vaan,wimpel,21
vaan,vaandel,20
vaandel,vlag,77
vaandel,wimpel,17
vaandel,zwaaien,12
vaardig,handig,69
vaardig,kundig,22
vaardig,bekwaam,21
vaardig,goed,11
vaart,boot,38
vaart,water,38
vaart,snelheid,37
vaart,kanaal,27
vaartuig,boot,72
vaartuig,water,38
vaartuig,schip,24
vaartuig,zee,19
vaarwel,afscheid,52
vaarwel,dood,23
vaarwel,tot ziens,21
vaarwel,adieu,15
vaas,bloemen,69
vaas,water,46
vaas,bloem,24
vaas,glas,22
vaat,afwas,63
vaat,machine,20
vaat,water,11
vaat,handdoek,10
vaatdoek,afwas,69
vaatdoek,handdoek,13
vaatdoek,keuken,13
vaatdoek,afwassen,10
vaatwasser,afwas,28
vaatwasser,gemakkelijk,17
vaatwasser,borden,16
vaatwasser,machine,12
vacature,job,42
vacature,werk,35
vacature,solliciteren,19
vacature,krant,13
vaccin,griep,49
vaccin,spuit,30
vaccin,ziekte,25
vaccin,inenting,17
vaccinatie,inenting,37
vaccinatie,griep,27
vaccinatie,spuit,24
vaccinatie,prik,17
vacht,zacht,45
vacht,pels,34
vacht,warm,23
vacht,dier,22
vader,moeder,35
vader,papa,30
vader,pa,15
vader,thuis,10
vaderland,belgië,20
vaderland,vlag,13
vaderland,geboorteland,12
vaderland,belgie,11
vaderlijk,beschermend,13
vaderlijk,streng,12
vaderlijk,vader,10
vaderlijk,papa,9
vagina,vrouw,61
vagina,seks,18
vagina,kut,16
vak,beroep,33
vak,school,29
vak,wiskunde,10
vak,kennis,9
vakantie,zon,59
vakantie,zee,25
vakantie,strand,24
vakantie,zomer,14
vakantiehuis,zon,28
vakantiehuis,vakantie,17
vakantiehuis,zee,13
vakantiehuis,zomer,12
vakbond,staking,21
vakbond,werk,15
vakbond,arbeiders,10
vakbond,rood,8
vake,vader,32
vake,moeke,28
vake,papa,25
vakje,hokje,45
vakje,invullen,19
vakje,vierkant,12
vakje,post,9
vakkundig,bekwaam,21
vakkundig,goed,19
vakkundig,professioneel,19
vakkundig,deskundig,11
vakman,loodgieter,26
vakman,timmerman,16
vakman,schilder,10
vakman,duur,9
val,pijn,43
val,muis,14
val,breuk,9
val,ongeluk,7
valentijn,liefde,48
valentijn,rood,20
valentijn,februari,17
valentijn,14 februari,13
valide,geldig,25
valide,invalide,21
valide,gezond,18
valies,koffer,44
valies,reis,42
valies,vakantie,29
valies,reizen,20
valium,slapen,20
valium,medicijn,17
valium,pil,16
valk,vogel,60
valk,lucht,13
valk,vliegen,12
valk,muis,10
valkenier,valk,30
valkenier,vogel,22
valkenier,vogels,15
vallei,dal,51
vallei,bergen,24
vallei,groen,24
vallei,rivier,19
vallen,pijn,75
vallen,opstaan,16
vallen,grond,12
vallen,bloed,11
valling,verkoudheid,42
valling,ziek,20
valling,snot,17
vals,oneerlijk,19
vals,gemeen,16
vals,geld,13
vals,kat,12
valsspelen,kaarten,28
valsspelen,oneerlijk,24
valsspelen,bedriegen,12
valsspelen,poker,10
valstrik,gemeen,15
valstrik,list,15
valstrik,val,8
vampier,bloed,78
vampier,tanden,55
vampier,dracula,21
vampier,vleermuis,11
van,bezit,33
van,mij,17
van,eigendom,14
vanaf,nu,35
vanaf,sinds,21
vanaf,tijd,13
vanalles,veel,46
vanalles,allerlei,19
vanalles,en nog wat,10
vanalles,rommel,10
vanavond,donker,17
vanavond,gezellig,17
vanavond,slapen,17
vanavond,tv,17
vanbinnen,binnenin,20
vanbinnen,in,18
vanbinnen,innerlijk,18
vanbinnen,hart,12
vanboven,vanonder,19
vanboven,hoog,17
vanboven,top,14
vandaag,nu,40
vandaag,morgen,36
vandaag,gisteren,22
vandaag,heden,17
vandaal,kapot,20
vandaal,graffiti,12
vandaal,schade,10
vandaal,hooligan,8
vandalisme,kapot,15
vandalisme,geweld,11
vandalisme,vernieling,11
vandalisme,graffiti,10
vangen,bal,40
vangen,vis,24
vangen,net,17
vangen,vissen,14
vangnet,vissen,20
vangnet,circus,13
vangnet,sociaal,13
vangrail,autostrade,35
vangrail,auto,29
vangrail,ongeval,19
vangrail,snelweg,18
vangst,vis,61
vangst,net,17
vangst,jacht,15
vangst,buit,14
vanille,ijs,53
vanille,pudding,34
vanille,stokje,17
vanille,geur,15
vanmiddag,eten,33
vanmiddag,namiddag,11
vanmiddag,straks,11
vanmiddag,vandaag,9
vanmorgen,vroeg,30
vanmorgen,opstaan,27
vanmorgen,ontbijt,25
vanmorgen,ochtend,16
vannacht,slapen,70
vannacht,donker,54
vannacht,bed,19
vannacht,maan,15
vanuit,plaats,10
vanuit,standpunt,8
vanuit,vertrekken,8
vanwege,van,21
vanwege,omdat,20
vanwege,door,16
vanwege,brief,13
vanzelf,automatisch,45
vanzelf,gemakkelijk,38
vanzelf,makkelijk,15
vanzelf,gewoon,13
vanzelfsprekend,natuurlijk,37
vanzelfsprekend,uiteraard,25
vanzelfsprekend,logisch,23
vanzelfsprekend,normaal,22
varen,boot,71
varen,zee,35
varen,water,31
varen,plant,22
variabel,veranderlijk,31
variabel,wisselend,30
variabel,verschillend,22
variabel,wiskunde,11
variabele,wiskunde,37
variabele,veranderlijke,11
variabele,wisselend,11
variant,anders,36
variant,alternatief,15
variant,variatie,14
variant,andere,10
variatie,afwisseling,31
variatie,anders,19
variatie,verschillend,15
variatie,keuze,10
varken,roos,27
varken,roze,26
varken,modder,20
varken,boerderij,17
vast,stevig,25
vast,los,19
vast,zeker,16
vast,hard,13
vastberaden,zeker,28
vastberaden,koppig,13
vastberaden,doorzetten,12
vastberaden,sterk,11
vastbinden,touw,43
vastbinden,koord,15
vastbinden,stoel,14
vastbinden,knoop,10
vastdraaien,schroevendraaier,25
vastdraaien,schroef,19
vastdraaien,vijs,15
vastdraaien,fles,10
vasten,pasen,29
vasten,honger,28
vasten,eten,18
vasten,kerk,14
vaster,steviger,16
vaster,losser,15
vaster,dichter,11
vasthouden,loslaten,19
vasthouden,knuffelen,12
vasthouden,handen,11
vasthouden,grijpen,10
vastleggen,afspraak,16
vastleggen,agenda,16
vastleggen,datum,14
vastleggen,plannen,10
vastmaken,touw,35
vastmaken,binden,23
vastmaken,knopen,11
vastnemen,pakken,30
vastnemen,knuffelen,25
vastnemen,grijpen,22
vastnemen,knuffel,14
vastpakken,knuffelen,42
vastpakken,grijpen,26
vastpakken,nemen,18
vastpakken,knuffel,17
vastplakken,lijm,49
vastplakken,kleven,21
vastplakken,lijmen,14
vastplakken,plakband,12
vastspijkeren,hamer,41
vastspijkeren,nagel,29
vastspijkeren,hout,15
vastspijkeren,nagelen,14
vaststelling,conclusie,27
vaststelling,feit,25
vaststelling,besluit,15
vaststelling,constatatie,9
vastzetten,blokkeren,12
vastzetten,gevangenis,10
vastzetten,klem,10
vastzetten,vastmaken,10
vastzitten,file,27
vastzitten,lift,16
vastzitten,klem,14
vastzitten,gevangenis,13
vat,bier,77
vat,ton,41
vat,wijn,32
vat,hout,12
vatbaar,ziekte,32
vatbaar,griep,14
vatbaar,ziek,14
vatbaar,gevoelig,10
vaten,bier,52
vaten,wijn,40
vaten,tonnen,27
vaten,olie,24
vatten,begrijpen,67
vatten,pakken,24
vatten,snappen,23
vatten,nemen,15
vechten,pijn,27
vechten,ruzie,18
vechten,bloed,17
vechten,boksen,16
vechtersbaas,café,11
vechtersbaas,agressie,10
vechtersbaas,macho,9
vechtsport,karate,56
vechtsport,judo,52
vechtsport,boksen,20
vechtsport,worstelen,7
vedette,ster,28
vedette,bier,14
vedette,zanger,10
vedette,bekend,9
vee,koe,45
vee,boerderij,28
vee,koeien,27
vee,boer,19
veearts,koe,29
veearts,dieren,27
veearts,dierenarts,19
veearts,dokter,13
veeg,borstel,27
veeg,vuil,26
veeg,pan,21
veeg,streep,14
veel,weinig,28
veel,eten,17
veel,massa,15
veeleisend,streng,21
veeleisend,moeilijk,17
veeleisend,baas,11
veeleisend,werk,10
veelhoek,wiskunde,29
veelhoek,vierkant,23
veelhoek,meetkunde,20
veelvuldig,vaak,46
veelvuldig,dikwijls,26
veelvuldig,meermaals,22
veelvuldig,veel,15
veelzijdig,talent,11
veelzijdig,handig,9
veelzijdig,polyvalent,9
veen,moeras,29
veen,turf,17
veen,bes,14
veer,vogel,51
veer,pluim,26
veer,licht,15
veer,zacht,15
veerboot,water,46
veerboot,overzet,19
veerboot,pont,11
veerboot,schelde,8
veerpont,boot,44
veerpont,water,44
veerpont,overzet,20
veertien,getal,36
veertien,puber,24
veertien,jong,19
veertig,leeftijd,42
veertig,getal,27
veertig,oud,20
veertig,jaar,10
veeteelt,koeien,44
veeteelt,boer,26
veeteelt,koe,21
veeteelt,boerderij,20
vegen,borstel,50
vegen,kuisen,21
vegen,poetsen,17
vegen,vuil,17
veger,borstel,50
veger,straat,20
veger,bezem,17
veger,blik,12
vegetarisch,groenten,51
vegetarisch,vlees,28
vegetarisch,tofu,14
vegetarisch,groen,13
vegetariër,groenten,47
vegetariër,vlees,35
vegetariër,gezond,14
vegetariër,vis,11
veilig,verkeer,25
veilig,thuis,20
veilig,safe,11
veilig,geborgen,9
veiligheid,verkeer,24
veiligheid,gordel,14
veiligheid,politie,14
veiligheid,kinderen,10
veiligheidsspeld,luier,32
veiligheidsspeld,baby,18
veiligheidsspeld,prikken,17
veiligheidsspeld,pamper,14
veiling,verkoop,21
veiling,fruit,18
veiling,geld,18
veiling,antiek,17
vel,huid,66
vel,papier,20
vel,dier,11
vel,kip,10
veld,gras,34
veld,voetbal,22
veld,boer,11
veld,groen,11
veldbloem,klaproos,21
veldbloem,korenbloem,18
veldbloem,boterbloem,13
veldbloem,geel,13
velden,gras,20
velden,voetbal,16
velden,groen,13
velden,boer,11
veldfles,leger,25
veldfles,water,21
veldfles,drinken,19
veldfles,dorst,16
veldrijden,modder,60
veldrijden,fiets,32
veldrijden,sport,14
veldrijden,vuil,12
veldslag,oorlog,72
veldslag,napoleon,18
veldslag,soldaten,11
veldslag,strijd,11
velg,auto,63
velg,fiets,43
velg,band,35
velg,wiel,30
velgen,auto,59
velgen,fiets,37
velgen,banden,24
velgen,wielen,18
vellen,papier,43
vellen,oordeel,19
vellen,boom,17
vellen,bomen,14
ven,water,36
ven,heide,25
ven,moeras,23
ven,bos,16
venijn,staart,24
venijn,gif,22
venijn,vergif,17
venijn,slecht,15
venijnig,gemeen,22
venijnig,achterbaks,15
venijnig,vals,15
venijnig,vrouw,10
venkel,groente,43
venkel,soep,21
venkel,groen,20
venkel,anijs,17
venster,raam,71
venster,glas,31
venster,licht,26
venster,kijken,15
vensterbank,raam,42
vensterbank,bloempot,22
vensterbank,bloemen,17
vensterbank,zitten,15
vent,man,74
vent,kerel,27
vent,jongen,13
ventiel,fiets,53
ventiel,band,31
ventiel,lucht,31
ventiel,fietsband,13
ventilator,wind,42
ventilator,lucht,28
ventilator,warm,27
ventilator,fris,17
ventje,klein,43
ventje,kereltje,21
ventje,lief,17
ventje,mannetje,17
ver,afstand,29
ver,weg,24
ver,reizen,15
ver,lang,14
veraf,dichtbij,33
veraf,afstand,21
veraf,weg,21
veraf,horizon,12
veranda,glas,32
veranda,zon,27
veranda,licht,22
veranda,warm,17
veranderen,wijzigen,23
veranderen,anders,19
veranderen,nieuw,18
veranderen,verbeteren,15
verandering,anders,18
verandering,nieuw,17
verandering,wijziging,12
verandering,evolutie,9
veranderlijk,weer,47
veranderlijk,wispelturig,10
veranderlijk,wisselvallig,10
veranderlijk,anders,9
verantwoordelijk,volwassen,13
verantwoordelijk,baas,12
verantwoordelijk,ouders,9
verantwoordelijkheid,kinderen,15
verantwoordelijkheid,baas,11
verantwoordelijkheid,werk,10
verassing,cadeau,18
verassing,crematie,18
verassing,leuk,18
verassing,dood,17
verbaal,woorden,31
verbaal,mondeling,23
verbaal,spreken,18
verbaal,taal,16
verbaasd,verwonderd,25
verbaasd,verrast,15
verbaasd,onverwacht,12
verband,wonde,26
verband,link,25
verband,pijn,17
verband,windel,16
verbazen,verwonderen,22
verbazen,onverwacht,15
verbazen,verrassing,12
verbazing,verwondering,29
verbazing,onverwacht,14
verbazing,verrassing,13
verbeelding,fantasie,55
verbeelding,dromen,26
verbeelding,droom,12
verbeelding,kinderen,9
verbergen,verstoppen,34
verbergen,geheim,24
verbergen,wegsteken,17
verbergen,kast,9
verbeten,doorzetten,8
verbeten,fanatiek,7
verbeten,vastberaden,7
verbeteren,corrigeren,36
verbeteren,fouten,19
verbeteren,rood,14
verbeteren,school,12
verbetering,rood,15
verbetering,beter,13
verbetering,vooruitgang,13
verbieden,verbod,17
verbieden,neen,10
verbieden,stout,10
verbieden,streng,10
verbinden,telefoon,16
verbinden,touw,12
verbinden,trouwen,9
verbinden,huwelijk,8
verbinding,telefoon,24
verbinding,internet,23
verbinding,connectie,21
verbinding,trein,16
verbintenis,huwelijk,51
verbintenis,contract,30
verbintenis,trouwen,14
verbintenis,trouw,13
verbitterd,teleurgesteld,15
verbitterd,zuur,15
verbitterd,kwaad,14
verbitterd,ongelukkig,11
verblijf,vakantie,53
verblijf,hotel,36
verblijf,huis,31
verblijf,woning,9
verblijven,vakantie,48
verblijven,wonen,33
verblijven,logeren,27
verblijven,hotel,23
verblinden,zon,57
verblinden,licht,26
verblinden,ogen,16
verblinden,auto,13
verbluffend,verbazend,14
verbluffend,mooi,12
verbluffend,verbaasd,10
verbluffend,verbazingwekkend,10
verbluft,verbaasd,50
verbluft,verrast,18
verbluft,verwonderd,16
verbluft,sprakeloos,15
verbod,politie,16
verbod,verkeer,13
verbod,rood,12
verbod,mag niet,11
verboden,rood,16
verboden,mag niet,11
verboden,niet,10
verbond,unie,35
verbond,samen,24
verbond,vereniging,14
verbonden,samen,27
verbonden,familie,13
verbonden,huwelijk,12
verbonden,band,11
verborgen,weg,37
verborgen,geheim,34
verborgen,verstopt,22
verborgen,schat,18
verbouwen,huis,49
verbouwen,stof,18
verbouwen,werk,10
verbouwen,renoveren,8
verbouwing,huis,41
verbouwing,stof,18
verbouwing,geld,12
verbouwing,renovatie,10
verbrand,pijn,41
verbrand,vuur,31
verbrand,rood,27
verbrand,zon,19
verbranden,vuur,40
verbranden,pijn,35
verbranden,as,13
verbranden,blaren,8
verbreken,relatie,29
verbreken,contract,20
verbreken,contact,13
verbreken,kapot,10
verbrijzelen,kapot,29
verbrijzelen,vernietigen,12
verbrijzelen,vermorzelen,11
verbrijzelen,breken,10
verbruik,benzine,23
verbruik,energie,20
verbruik,consumptie,16
verbruik,auto,13
verbruiken,energie,19
verbruiken,benzine,18
verbruiken,consumeren,17
verbruiken,eten,13
verdacht,politie,19
verdacht,misdaad,14
verdacht,vreemd,11
verdacht,crimineel,10
verdachte,politie,25
verdachte,misdaad,24
verdachte,moord,22
verdachte,gerecht,16
verdedigen,vechten,15
verdedigen,voetbal,15
verdedigen,aanvallen,13
verdedigen,oorlog,10
verdedigend,defensief,33
verdedigend,voetbal,17
verdedigend,aanvallend,13
verdedigend,beschermend,11
verdediging,aanval,21
verdediging,voetbal,17
verdediging,defensie,16
verdediging,vechten,12
verdeeld,oneens,21
verdeeld,ruzie,13
verdeeld,taart,12
verdeeld,mening,9
verdelen,eerlijk,26
verdelen,taart,17
verdelen,heersen,13
verdelen,uitdelen,11
verdelgen,onkruid,42
verdelgen,vernietigen,29
